,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
4206,Ford Figo 1.5D,2017,500000,62960,Diesel,Dealer,Manual,First Owner,25.83,1498,99.0,215.0,5
4207,MG Hector Smart,2019,1700000,16500,Petrol,Dealer,Automatic,First Owner,13.96,1451,141.0,250.0,5
4208,Maruti Ertiga VDI,2014,545000,110000,Diesel,Individual,Manual,First Owner,20.77,1248,88.76,200.0,7
4209,Maruti Swift VDI,2011,400000,72000,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,190.0,5
4210,Maruti Swift Dzire,2018,650000,50000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,190.0,5
4211,Hyundai Verna 1.6,2008,114999,55000,Petrol,Individual,Manual,Second Owner,13.9,1599,103.2,14.9,5
4212,Maruti Baleno Sigma,2015,562000,60000,Diesel,Individual,Manual,First Owner,27.39,1248,74.0,190.0,5
4213,Tata Sumo SE,2002,96000,120000,Diesel,Individual,Manual,First Owner,14.07,2956,83.1,250.0,7
4214,Jaguar XE 2016-2019,2017,2711000,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177.0,430.0,5
4215,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,202.0,5
4216,Jaguar XF 2.0,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177.0,430.0,5
4217,Tata Safari Storme,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,320.0,7
4218,Volvo XC40 D4,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969,190.0,400.0,5
4219,Toyota Camry 2.5,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,213.0,5
4220,Maruti Wagon R,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,90.0,5
4221,Maruti Baleno Alpha,2018,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74.0,190.0,5
4222,Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110.0,5
4223,Toyota Innova 2.5,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,200.0,7
4224,Maruti Swift AMT,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5
4225,Toyota Etios VX,2017,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,132.0,5
4226,Maruti Swift AMT,2018,600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5
4227,Hyundai Grand i10,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,190.24,5
4228,BMW X4 M,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400.0,5
4229,BMW X4 M,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400.0,5
4230,Honda Amaze V,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,110.0,5
4231,Skoda Rapid 1.6,2016,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,153.0,5
4232,Volvo V40 D3,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150.0,350.0,5
4233,Jaguar XE 2016-2019,2017,2711000,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177.0,430.0,5
4234,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,202.0,5
4235,Jaguar XF 2.0,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177.0,430.0,5
4236,Tata Safari Storme,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,320.0,7
4237,Volvo XC40 D4,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969,190.0,400.0,5
4238,Toyota Camry 2.5,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,213.0,5
4239,Maruti Wagon R,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,90.0,5
4240,Maruti Baleno Alpha,2018,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74.0,190.0,5
4241,Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110.0,5
4242,Toyota Innova 2.5,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,200.0,7
4243,Maruti Swift AMT,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5
4244,Toyota Etios VX,2017,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,132.0,5
4245,Maruti Swift AMT,2018,600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5
4246,Hyundai Grand i10,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,190.24,5
4247,BMW X4 M,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400.0,5
4248,BMW X4 M,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400.0,5
4249,Honda Amaze V,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,110.0,5
4250,Skoda Rapid 1.6,2016,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,153.0,5
4251,Volvo V40 D3,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150.0,350.0,5
4252,Mitsubishi Lancer 2.0,1999,155000,100000,Diesel,Individual,Manual,Third Owner,14.8,1998,68.0,12.5,5
4253,Maruti Swift VDI,2009,210000,120000,Diesel,Individual,Manual,Fourth & Above Owner,0.0,0,0.0,0.0,0
4254,Jaguar XE 2016-2019,2017,2711000,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177.0,430.0,5
4255,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,202.0,5
4256,Jaguar XF 2.0,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177.0,430.0,5
4257,Tata Safari Storme,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,320.0,7
4258,Volvo XC40 D4,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969,190.0,400.0,5
4259,Toyota Camry 2.5,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,213.0,5
4260,Maruti Wagon R,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,90.0,5
4261,Maruti Baleno Alpha,2018,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74.0,190.0,5
4262,Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110.0,5
4263,Toyota Innova 2.5,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,200.0,7
4264,Maruti Swift AMT,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5
4265,Toyota Etios VX,2017,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,132.0,5
4266,Maruti Swift AMT,2018,600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5
4267,Hyundai Grand i10,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,190.24,5
4268,BMW X4 M,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400.0,5
4269,BMW X4 M,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400.0,5
4270,Honda Amaze V,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,110.0,5
4271,Skoda Rapid 1.6,2016,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,153.0,5
4272,Volvo V40 D3,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150.0,350.0,5
4273,Ford Fiesta 1.5,2015,590000,80000,Diesel,Individual,Manual,First Owner,25.01,1498,89.75,204.0,5
4274,Hyundai Xcent 1.1,2016,350000,120000,Diesel,Individual,Manual,Second Owner,24.4,1120,71.0,180.4,5
4275,Maruti Ignis 1.2,2017,484999,30000,Petrol,Individual,Manual,First Owner,20.89,1197,81.8,113.0,5
4276,Tata Indica Vista,2015,240000,110000,Diesel,Individual,Manual,Second Owner,19.1,1405,70.0,135.4,5
4277,Toyota Innova 2.5,2008,500000,219000,Diesel,Individual,Manual,Second Owner,12.8,2494,102.0,20.4,8
4278,Maruti Alto 800,2017,300000,80000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69.0,5
4279,Maruti Ciaz RS,2016,750000,80000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,200.0,5
4280,Maruti Swift Dzire,2016,574000,35000,Petrol,Individual,Manual,Second Owner,20.85,1197,83.14,115.0,5
4281,Tata Indica Vista,2013,200000,167000,Diesel,Individual,Manual,First Owner,22.3,1248,88.8,200.0,5
4282,Hyundai Creta 1.6,2016,1100000,94000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,259.9,5
4283,Hyundai Santro Xing,2012,350000,80000,Petrol,Individual,Manual,First Owner,17.92,1086,62.1,96.1,5
4284,Maruti 800 DX,1998,70000,100000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,59.0,4
4285,Ford Ikon 1.3,2005,120000,90000,Petrol,Individual,Manual,Second Owner,13.8,1299,70.0,10.7,5
4286,Toyota Innova 2.5,2012,700000,246000,Diesel,Individual,Manual,Second Owner,12.99,2494,100.0,200.0,7
4287,Maruti Baleno Sigma,2019,500000,10000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,115.0,5
4288,Tata Indigo CS,2016,370000,90000,Diesel,Individual,Manual,First Owner,19.09,1405,69.01,135.0,5
4289,Tata Tigor 2017-2020,2019,600000,5200,Petrol,Individual,Manual,First Owner,20.3,1199,83.81,114.0,5
4290,Maruti Zen LX,2006,100000,120000,Petrol,Individual,Manual,Second Owner,17.3,993,60.0,78.0,5
4291,Maruti Swift VDI,2013,409999,90000,Diesel,Individual,Manual,Second Owner,22.9,1248,74.0,190.0,5
4292,Honda City i,2016,750000,50000,Petrol,Individual,Automatic,First Owner,18.0,1497,117.3,145.0,5
4293,Hyundai Grand i10,2017,600000,5000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,113.75,5
4294,Mahindra KUV 100,2018,550000,10500,Petrol,Individual,Manual,First Owner,18.15,1198,82.0,115.0,6
4295,Renault Duster 110PS,2018,950000,26000,Diesel,Individual,Manual,First Owner,19.6,1461,108.45,245.0,5
4296,Mahindra Scorpio VLX,2014,645000,139000,Diesel,Individual,Automatic,First Owner,11.79,2179,120.0,290.0,8
4297,Mahindra XUV500 W8,2014,750000,60000,Diesel,Individual,Manual,Second Owner,15.1,2179,140.0,330.0,7
4298,Mercedes-Benz New C-Class,2006,650000,40000,Petrol,Individual,Manual,First Owner,11.7,1796,178.0,24.5,5
4299,Ford EcoSport 1.5,2015,800000,25000,Petrol,Individual,Manual,First Owner,15.85,1499,110.4,140.0,5
4300,Toyota Corolla Altis,2010,350000,60000,Petrol,Individual,Manual,Second Owner,14.53,1798,138.0,173.0,5
4301,Ford EcoSport 1.5,2015,700000,25000,Petrol,Individual,Manual,First Owner,15.85,1499,110.4,140.0,5
4302,Maruti Swift Dzire,2011,335000,15000,Petrol,Individual,Manual,First Owner,17.5,1298,85.8,114.0,5
4303,Maruti Swift Dzire,2012,270000,110000,Diesel,Individual,Manual,First Owner,19.3,1248,73.9,190.0,5
4304,Hyundai Santro GLS,2001,52000,70000,Petrol,Individual,Manual,Second Owner,0.0,0,0.0,0.0,0
4305,Maruti Swift Dzire,2010,320000,100000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,190.0,5
4306,Hyundai Santro Xing,2007,120000,120000,Petrol,Individual,Manual,First Owner,17.8,1086,63.0,9.8,5
4307,Audi A4 1.8,2010,730000,55000,Petrol,Individual,Automatic,Second Owner,12.3,1781,163.2,22.9,5
4308,Maruti SX4 Vxi,2007,125000,120000,Petrol,Individual,Manual,Third Owner,15.0,1586,104.68,145.0,5
4309,Maruti Zen Estilo,2007,150000,35000,Petrol,Individual,Manual,First Owner,18.2,1061,64.0,84.0,5
4310,Maruti Alto 800,2018,310000,13000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69.0,5
4311,Maruti Swift Dzire,2015,625000,50000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,190.0,5
4312,Hyundai i10 Magna,2012,267000,40000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,111.7,5
4313,Hyundai i20 Active,2016,600000,25000,Petrol,Individual,Manual,First Owner,17.19,1197,81.86,114.73,5
4314,Maruti Eeco 7,2011,180000,110000,Petrol,Individual,Manual,Second Owner,15.37,1196,73.0,101.0,7
4315,Toyota Glanza G,2019,700000,5000,Petrol,Individual,Manual,First Owner,23.87,1197,88.5,113.0,5
4316,Maruti 800 AC,2013,121000,50000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,59.0,4
4317,Hyundai Grand i10,2014,350000,80000,Petrol,Individual,Manual,Third Owner,18.9,1197,82.0,114.0,5
4318,Toyota Innova 2.5,2012,869999,225000,Diesel,Individual,Manual,Second Owner,12.99,2494,100.0,200.0,8
4319,Jaguar XE 2016-2019,2017,2711000,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177.0,430.0,5
4320,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,202.0,5
4321,Jaguar XF 2.0,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177.0,430.0,5
4322,Tata Safari Storme,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,320.0,7
4323,Volvo XC40 D4,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969,190.0,400.0,5
4324,Toyota Camry 2.5,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,213.0,5
4325,Maruti Wagon R,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,90.0,5
4326,Maruti Baleno Alpha,2018,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74.0,190.0,5
4327,Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110.0,5
4328,Toyota Innova 2.5,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,200.0,7
4329,Maruti Swift AMT,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5
4330,Toyota Etios VX,2017,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,132.0,5
4331,Maruti Swift AMT,2018,600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5
4332,Hyundai Grand i10,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,190.24,5
4333,BMW X4 M,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400.0,5
4334,BMW X4 M,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400.0,5
4335,Honda Amaze V,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,110.0,5
4336,Skoda Rapid 1.6,2016,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,153.0,5
4337,Volvo V40 D3,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150.0,350.0,5
4338,Maruti Wagon R,2008,80000,100000,Petrol,Individual,Manual,Third Owner,17.3,1061,64.0,8.6,5
4339,Hyundai i10 Era,2008,120000,93331,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,99.04,5
4340,Mahindra Scorpio M2DI,2012,370000,120000,Diesel,Individual,Manual,Second Owner,13.5,2179,115.0,277.5,5
4341,Nissan Terrano XL,2015,750000,70000,Diesel,Individual,Manual,First Owner,19.01,1461,108.5,248.0,5
4342,Mahindra Bolero Power,2015,484999,100000,Diesel,Individual,Manual,First Owner,15.96,2523,63.0,180.0,9
4343,Hyundai Accent CRDi,2006,120000,90000,Diesel,Individual,Manual,Second Owner,13.1,1493,82.0,187.0,5
4344,Honda City i,2017,860000,28000,Petrol,Individual,Manual,First Owner,17.8,1497,117.3,145.0,5
4345,Maruti Swift Dzire,2018,650000,50000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,190.0,5
4346,Maruti Ertiga ZDI,2014,650000,90000,Diesel,Individual,Manual,First Owner,20.77,1248,88.8,200.0,7
4347,Hyundai Verna 1.4,2016,710000,40000,Diesel,Individual,Manual,First Owner,24.8,1396,88.7,219.7,5
4348,Ford Figo 1.5D,2017,430000,113000,Diesel,Individual,Manual,First Owner,25.83,1498,99.0,215.0,5
4349,Maruti Swift Vdi,2011,305000,188000,Diesel,Individual,Manual,Second Owner,17.8,1248,75.0,190.0,5
4350,Ford Figo Diesel,2011,220000,100000,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,160.0,5
4351,Tata Sumo MKII,2010,150000,225000,Diesel,Individual,Manual,Third Owner,14.0,1948,90.0,190.0,9
4352,Mahindra TUV 300,2017,660000,67000,Diesel,Individual,Manual,Second Owner,18.49,1493,100.0,240.0,7
4353,Chevrolet Beat Diesel,2011,140000,70000,Diesel,Individual,Manual,Fourth & Above Owner,25.44,936,57.6,150.0,5
4354,Toyota Corolla Altis,2015,1100000,50000,Petrol,Individual,Manual,First Owner,14.28,1798,138.03,173.0,5
4355,Jaguar XF 2.2,2013,2450000,60000,Diesel,Individual,Automatic,First Owner,16.36,2179,187.7,450.0,5
4356,Volkswagen Ameo 1.5,2017,625000,34000,Diesel,Individual,Automatic,First Owner,22.0,1498,108.495,250.0,5
4357,Honda City 1.5,2004,198000,110000,Petrol,Individual,Manual,Third Owner,12.8,1493,100.0,13.1,5
4358,Hyundai Santro GS,2001,60000,71000,Petrol,Individual,Manual,Second Owner,0.0,0,0.0,0.0,0
4359,Maruti Wagon R,2005,130000,140000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,90.0,5
4360,Honda City Corporate,2012,540000,100000,Petrol,Individual,Manual,Second Owner,16.8,1497,116.3,146.0,5
4361,Hyundai Grand i10,2017,550000,10000,Petrol,Individual,Automatic,First Owner,18.9,1197,81.86,113.75,5
4362,Maruti Celerio ZXI,2018,475000,30000,Petrol,Individual,Manual,First Owner,21.63,998,67.04,90.0,5
4363,Toyota Fortuner 2.8,2016,3100000,90000,Diesel,Individual,Automatic,First Owner,15.04,2755,174.5,450.0,7
4364,Maruti Ritz VDi,2010,217000,120000,Diesel,Individual,Manual,First Owner,21.1,1248,73.9,113.0,5
4365,Hyundai Santro LE,2002,35000,184000,Petrol,Individual,Manual,Second Owner,0.0,0,0.0,0.0,0
4366,Maruti Swift Dzire,2019,750000,6500,Petrol,Individual,Automatic,First Owner,21.21,1197,81.8,113.0,5
4367,Maruti Gypsy King,2010,350000,80000,Petrol,Individual,Manual,First Owner,11.96,1298,80.0,103.0,8
4368,Mahindra Scorpio VLS,2008,400000,100000,Diesel,Individual,Manual,Third Owner,12.05,2179,120.0,290.0,7
4369,Toyota Etios VD,2015,570000,120000,Diesel,Individual,Manual,Second Owner,23.59,1364,67.05,170.0,5
4370,Hyundai EON Era,2012,180000,120000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,74.5,5
4371,Opel Astra 1.6,1998,68000,110000,Petrol,Individual,Manual,Third Owner,13.1,1598,77.0,121.0,5
4372,Skoda Octavia Classic,2006,280000,150000,Diesel,Individual,Manual,Third Owner,18.7,1896,66.0,210.0,5
4373,Tata Indigo LS,2005,90000,120000,Diesel,Individual,Manual,Fourth & Above Owner,16.1,1405,70.0,13.5,5
4374,Mercedes-Benz M-Class ML,2015,2600000,100000,Diesel,Individual,Automatic,Second Owner,15.26,2143,203.2,500.0,5
4375,Tata Sumo Gold,2018,700000,63000,Diesel,Individual,Manual,First Owner,15.3,2956,83.83,250.0,7
4376,Mercedes-Benz GLA Class,2016,1850000,40000,Diesel,Individual,Automatic,Second Owner,17.9,2143,136.0,300.0,5
4377,Ford Ecosport 1.5,2015,685000,109000,Diesel,Dealer,Manual,First Owner,22.7,1498,89.84,204.0,5
4378,Maruti Swift VDI,2015,565000,114000,Diesel,Dealer,Manual,First Owner,25.2,1248,73.94,190.0,5
4379,Skoda Octavia Elegance,2017,1600000,33000,Petrol,Dealer,Automatic,Second Owner,14.7,1798,177.5,250.0,5
4380,Hyundai Grand i10,2014,395000,160000,Diesel,Dealer,Manual,Third Owner,24.0,1120,70.0,160.0,5
4381,Hyundai i20 Sportz,2013,425000,101000,Diesel,Dealer,Manual,First Owner,21.9,1396,88.76,219.6,5
4382,Volkswagen Vento 1.5,2019,1350000,5400,Diesel,Dealer,Manual,Test Drive Car,22.27,1498,108.6,250.0,5
4383,Hyundai Tucson 2.0,2016,1950000,45000,Diesel,Dealer,Automatic,Second Owner,16.38,1995,183.0,400.0,5
4384,Renault KWID AMT,2018,535000,31000,Petrol,Dealer,Automatic,First Owner,24.04,999,67.0,91.0,5
4385,Renault KWID 1.0,2018,500000,31000,Petrol,Dealer,Manual,First Owner,23.01,999,67.0,91.0,5
4386,Maruti Wagon R,2016,434999,55000,Petrol,Dealer,Manual,First Owner,20.52,1197,81.8,113.0,5
4387,Tata Nano XTA,2018,250000,55000,Petrol,Dealer,Automatic,First Owner,21.9,624,37.48,51.0,4
4388,Hyundai Verna 1.6,2014,700000,117000,Diesel,Dealer,Manual,First Owner,22.32,1582,126.32,259.8,5
4389,BMW 3 Series,2010,1100000,102000,Diesel,Dealer,Automatic,First Owner,19.62,1995,187.74,400.0,5
4390,Volkswagen Passat 2.0,2012,900000,108000,Diesel,Dealer,Automatic,First Owner,17.42,1968,175.0,350.0,5
4391,Maruti Wagon R,2015,425000,75000,Petrol,Dealer,Manual,First Owner,20.52,1197,81.8,113.0,5
4392,Mercedes-Benz E-Class E,2011,1600000,74000,Diesel,Dealer,Automatic,First Owner,10.0,2148,170.0,400.0,5
4393,Ford Figo Titanium,2013,325000,158000,Diesel,Dealer,Manual,First Owner,24.4,1499,98.96,215.0,5
4394,Isuzu MUX 2WD,2019,2700000,10000,Diesel,Individual,Automatic,First Owner,13.8,2999,174.57,380.0,7
4395,Ford EcoSport 1.5,2018,950000,40000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,205.0,5
4396,Tata Nexon 1.5,2019,1140000,10000,Diesel,Individual,Automatic,First Owner,21.5,1497,108.5,260.0,5
4397,Tata Hexa XE,2017,980000,53000,Diesel,Individual,Manual,First Owner,17.6,2179,147.94,320.0,7
4398,Jeep Compass 2.0,2017,1920000,20000,Diesel,Individual,Manual,Second Owner,16.3,1956,170.0,350.0,5
4399,Volkswagen Polo 1.0,2020,808000,5000,Petrol,Individual,Manual,First Owner,18.24,999,108.6,175.0,5
4400,Maruti Swift Dzire,2014,550000,30000,Petrol,Individual,Manual,First Owner,19.1,1197,85.8,114.0,5
4401,Maruti Alto LXi,2010,215000,64000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62.0,5
4402,Ford Figo 1.2P,2016,512000,10500,Petrol,Individual,Manual,First Owner,18.16,1196,86.8,112.0,5
4403,Maruti Alto LXi,2011,215000,50000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,62.0,5
4404,Skoda Rapid 1.6,2012,500000,60000,Diesel,Individual,Manual,First Owner,20.5,1598,103.5,250.0,5
4405,Skoda Rapid 1.5,2015,700000,35000,Diesel,Individual,Manual,First Owner,21.14,1498,103.52,250.0,5
4406,Tata Safari DICOR,2012,525000,135000,Diesel,Individual,Manual,First Owner,13.93,2179,138.03,320.0,7
4407,Mahindra Scorpio LX,2011,550000,70000,Diesel,Individual,Manual,Second Owner,12.05,2179,120.0,290.0,9
4408,Maruti Vitara Brezza,2016,750000,80000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,200.0,5
4409,Maruti Celerio X,2017,395000,25000,Petrol,Individual,Manual,First Owner,21.63,998,67.0,90.0,5
4410,Hyundai i20 2015-2017,2017,675000,5000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7,5
4411,Hyundai Santro Xing,2008,140000,80000,Petrol,Individual,Manual,Third Owner,17.92,1086,62.1,96.1,5
4412,Mahindra Scorpio VLX,2011,430000,120000,Diesel,Individual,Manual,Second Owner,12.05,2179,120.0,290.0,8
